frame_no,nose.x,nose.y,nose.prob,l.eye.x,l.eye.y,l.eye.prob,r.eye.x,r.eye.y,r.eye.prob,l.ear.x,l.ear.y,l.ear.prob,r.ear.x,r.ear.y,r.ear.prob,l.shoulder.x,l.shoulder.y,l.shoulder.prob,r.shoulder.x,r.shoulder.y,r.shoulder.prob,l.elbow.x,l.elbow.y,l.elbow.prob,r.elbow.x,r.elbow.y,r.elbow.prob,l.wrist.x,l.wrist.y,l.wrist.prob,r.wrist.x,r.wrist.y,r.wrist.prob,l.hip.x,l.hip.y,l.hip.prob,r.hip.x,r.hip.y,r.hip.prob,l.knee.x,l.knee.y,l.knee.prob,r.knee.x,r.knee.y,r.knee.prob,l.ankle.x,l.ankle.y,l.ankle.prob,r.ankle.x,r.ankle.y,r.ankle.prob
115,393.66905212402344,311.58599853515625,0.9341485500335693,438.8681411743164,254.91351127624512,0.8907973170280457,340.8567810058594,261.9774341583252,0.8236215710639954,474.30660247802734,265.88138580322266,0.0010000000474974513,253.26162338256836,284.302282333374,0.8233869075775146,470.0948715209961,445.28077125549316,0.0010000000474974513,155.71855545043945,501.9833564758301,0.0010000000474974513,534.3569564819336,549.9407386779785,0.00042018250678665936,155.71855545043945,501.9833564758301,9.999999747378752e-06,534.3569564819336,549.9407386779785,9.999999747378752e-06,155.71855545043945,501.9833564758301,9.999999747378752e-06,470.0948715209961,445.28077125549316,9.999999747378752e-06,155.71855545043945,501.9833564758301,9.999999747378752e-06,470.0948715209961,445.28077125549316,9.999999747378752e-06,155.71855545043945,501.9833564758301,9.999999747378752e-06,470.0948715209961,445.28077125549316,9.999999747378752e-06,155.71855545043945,501.9833564758301,9.999999747378752e-06
116,401.4175796508789,306.16095542907715,0.5674910545349121,450.1681900024414,243.22165489196777,0.0010000000474974513,336.6691207885742,263.5458469390869,0.7801504731178284,475.9244155883789,251.66138648986816,0.0010000000474974513,251.6086769104004,287.442569732666,0.9134343266487122,471.12091064453125,455.3448486328125,0.0010000000474974513,140.6861114501953,510.02368927001953,0.0010000000474974513,573.1393432617188,554.6951293945312,0.00030636240262538195,140.6861114501953,510.02368927001953,9.999999747378752e-06,573.1393432617188,554.6951293945312,9.999999747378752e-06,140.6861114501953,510.02368927001953,9.999999747378752e-06,471.12091064453125,455.3448486328125,9.999999747378752e-06,140.6861114501953,510.02368927001953,9.999999747378752e-06,471.12091064453125,455.3448486328125,9.999999747378752e-06,140.6861114501953,510.02368927001953,9.999999747378752e-06,471.12091064453125,455.3448486328125,9.999999747378752e-06,140.6861114501953,510.02368927001953,9.999999747378752e-06
117,386.4231491088867,302.95397758483887,0.8025053143501282,437.8528594970703,241.81700706481934,0.7049375772476196,327.5445556640625,256.19410514831543,0.8247010707855225,473.6850357055664,227.28986263275146,0.0010000000474974513,250.28833389282227,282.559118270874,0.9043802618980408,465.40916442871094,448.6461353302002,0.0010000000474974513,146.90927505493164,517.6770401000977,0.0010000000474974513,547.6816940307617,548.4480857849121,0.0002972666407003999,146.90927505493164,517.6770401000977,9.999999747378752e-06,547.6816940307617,548.4480857849121,9.999999747378752e-06,146.90927505493164,517.6770401000977,9.999999747378752e-06,465.40916442871094,448.6461353302002,9.999999747378752e-06,146.90927505493164,517.6770401000977,9.999999747378752e-06,465.40916442871094,448.6461353302002,9.999999747378752e-06,146.90927505493164,517.6770401000977,9.999999747378752e-06,465.40916442871094,448.6461353302002,9.999999747378752e-06,146.90927505493164,517.6770401000977,9.999999747378752e-06
118,385.2044677734375,305.3452205657959,0.9509303569793701,424.7237777709961,247.00478553771973,0.8933680057525635,328.19602966308594,255.9276294708252,0.8377954959869385,459.09130096435547,268.3172035217285,0.0010000000474974513,244.18428421020508,284.60497856140137,0.792497456073761,463.65718841552734,446.61495208740234,0.0010000000474974513,140.78994750976562,509.439640045166,0.0010000000474974513,610.0141143798828,554.8764610290527,0.0003994764119852334,140.78994750976562,509.439640045166,9.999999747378752e-06,610.0141143798828,554.8764610290527,9.999999747378752e-06,140.78994750976562,509.439640045166,9.999999747378752e-06,463.65718841552734,446.61495208740234,9.999999747378752e-06,140.78994750976562,509.439640045166,9.999999747378752e-06,463.65718841552734,446.61495208740234,9.999999747378752e-06,140.78994750976562,509.439640045166,9.999999747378752e-06,463.65718841552734,446.61495208740234,9.999999747378752e-06,140.78994750976562,509.439640045166,9.999999747378752e-06
119,388.6827087402344,303.881893157959,0.8148027062416077,424.754638671875,244.12516593933105,0.9374381303787231,319.23431396484375,254.66551780700684,0.7717597484588623,453.5408020019531,237.2829008102417,0.0010000000474974513,239.84891891479492,286.6632556915283,0.7284839153289795,481.14925384521484,441.8045139312744,0.0010000000474974513,139.47690963745117,516.3583374023438,0.0010000000474974513,582.127685546875,559.3414306640625,0.0005213863914832473,139.47690963745117,516.3583374023438,9.999999747378752e-06,582.127685546875,559.3414306640625,9.999999747378752e-06,139.47690963745117,516.3583374023438,9.999999747378752e-06,481.14925384521484,441.8045139312744,9.999999747378752e-06,139.47690963745117,516.3583374023438,9.999999747378752e-06,481.14925384521484,441.8045139312744,9.999999747378752e-06,139.47690963745117,516.3583374023438,9.999999747378752e-06,481.14925384521484,441.8045139312744,9.999999747378752e-06,139.47690963745117,516.3583374023438,9.999999747378752e-06
120,384.01241302490234,299.4075107574463,0.9241746664047241,423.7358093261719,239.0686798095703,0.8616523146629333,317.75293350219727,253.02346229553223,0.7893387079238892,459.4172668457031,227.7954626083374,0.0010000000474974513,241.96950912475586,280.94910621643066,0.7397165298461914,551.7536163330078,456.3099002838135,0.0010000000474974513,156.8887424468994,516.899356842041,0.0010000000474974513,653.5341644287109,564.3343162536621,6.729987944709137e-05,156.8887424468994,516.899356842041,9.999999747378752e-06,653.5341644287109,564.3343162536621,9.999999747378752e-06,156.8887424468994,516.899356842041,9.999999747378752e-06,551.7536163330078,456.3099002838135,9.999999747378752e-06,156.8887424468994,516.899356842041,9.999999747378752e-06,551.7536163330078,456.3099002838135,9.999999747378752e-06,156.8887424468994,516.899356842041,9.999999747378752e-06,551.7536163330078,456.3099002838135,9.999999747378752e-06,156.8887424468994,516.899356842041,9.999999747378752e-06
121,391.5414047241211,301.4516544342041,0.9274112582206726,425.6730651855469,242.76580810546875,0.8085005879402161,322.9597854614258,251.44503593444824,0.7848612070083618,455.8069610595703,243.69790077209473,0.0010000000474974513,242.2190284729004,280.71438789367676,0.7745182514190674,473.34835052490234,440.8663272857666,0.0010000000474974513,147.73873329162598,519.3764877319336,0.0010000000474974513,606.0069274902344,566.1431694030762,0.0004138060030527413,147.73873329162598,519.3764877319336,9.999999747378752e-06,606.0069274902344,566.1431694030762,9.999999747378752e-06,147.73873329162598,519.3764877319336,9.999999747378752e-06,473.34835052490234,440.8663272857666,9.999999747378752e-06,147.73873329162598,519.3764877319336,9.999999747378752e-06,473.34835052490234,440.8663272857666,9.999999747378752e-06,147.73873329162598,519.3764877319336,9.999999747378752e-06,473.34835052490234,440.8663272857666,9.999999747378752e-06,147.73873329162598,519.3764877319336,9.999999747378752e-06
122,385.5686950683594,294.8470401763916,0.7433256506919861,419.77272033691406,237.164626121521,0.7625077366828918,319.50056076049805,250.44207572937012,0.7885957360267639,453.1447219848633,236.88457489013672,0.0010000000474974513,240.87923049926758,281.35279655456543,0.921205461025238,487.9634094238281,458.52662086486816,0.0010000000474974513,137.06809997558594,509.49365615844727,0.0010000000474974513,626.5448760986328,566.7337417602539,0.0002967148320749402,137.06809997558594,509.49365615844727,9.999999747378752e-06,626.5448760986328,566.7337417602539,9.999999747378752e-06,137.06809997558594,509.49365615844727,9.999999747378752e-06,487.9634094238281,458.52662086486816,9.999999747378752e-06,137.06809997558594,509.49365615844727,9.999999747378752e-06,487.9634094238281,458.52662086486816,9.999999747378752e-06,137.06809997558594,509.49365615844727,9.999999747378752e-06,487.9634094238281,458.52662086486816,9.999999747378752e-06,137.06809997558594,509.49365615844727,9.999999747378752e-06
123,375.4561996459961,300.8444023132324,0.9285103678703308,415.59417724609375,242.39439010620117,0.8335956931114197,315.17406463623047,249.71285820007324,0.8157013058662415,453.9152526855469,247.27057456970215,0.0010000000474974513,240.86471557617188,282.17419624328613,0.7858133912086487,486.4152145385742,419.7913455963135,0.0010000000474974513,140.8067798614502,513.9595985412598,0.0010000000474974513,573.3330535888672,557.3313903808594,0.0005104791489429772,140.8067798614502,513.9595985412598,9.999999747378752e-06,573.3330535888672,557.3313903808594,9.999999747378752e-06,140.8067798614502,513.9595985412598,9.999999747378752e-06,451.4875793457031,679.5433044433594,4.807119330507703e-05,140.8067798614502,513.9595985412598,9.999999747378752e-06,451.4875793457031,679.5433044433594,9.999999747378752e-06,140.8067798614502,513.9595985412598,9.999999747378752e-06,451.4875793457031,679.5433044433594,9.999999747378752e-06,140.8067798614502,513.9595985412598,9.999999747378752e-06
124,379.0603256225586,302.5704860687256,0.9251402616500854,418.2573699951172,247.6541519165039,0.7938593029975891,315.66457748413086,250.89288711547852,0.8100181818008423,452.8409194946289,265.23064613342285,0.0010000000474974513,239.69655990600586,282.4408149719238,0.7973654270172119,476.00128173828125,445.43978691101074,0.0010000000474974513,135.34801483154297,512.3043251037598,0.0010000000474974513,607.7725982666016,565.0860214233398,0.00038231120561249554,135.34801483154297,512.3043251037598,9.999999747378752e-06,607.7725982666016,565.0860214233398,9.999999747378752e-06,135.34801483154297,512.3043251037598,9.999999747378752e-06,476.00128173828125,445.43978691101074,9.999999747378752e-06,135.34801483154297,512.3043251037598,9.999999747378752e-06,476.00128173828125,445.43978691101074,9.999999747378752e-06,135.34801483154297,512.3043251037598,9.999999747378752e-06,476.00128173828125,445.43978691101074,9.999999747378752e-06,135.34801483154297,512.3043251037598,9.999999747378752e-06
125,385.70858001708984,303.76012802124023,0.7974257469177246,418.3009719848633,243.323335647583,0.7949649095535278,320.59425354003906,255.0193691253662,0.819683849811554,451.8935775756836,234.3830108642578,0.0010000000474974513,240.92950820922852,281.4737606048584,0.9118674397468567,555.1461791992188,451.9211196899414,0.0010000000474974513,156.90074920654297,516.5449905395508,0.0010000000474974513,652.6596069335938,539.7402763366699,0.00011035476927645504,156.90074920654297,516.5449905395508,9.999999747378752e-06,652.6596069335938,539.7402763366699,9.999999747378752e-06,156.90074920654297,516.5449905395508,9.999999747378752e-06,555.1461791992188,451.9211196899414,9.999999747378752e-06,156.90074920654297,516.5449905395508,9.999999747378752e-06,555.1461791992188,451.9211196899414,9.999999747378752e-06,156.90074920654297,516.5449905395508,9.999999747378752e-06,555.1461791992188,451.9211196899414,9.999999747378752e-06,156.90074920654297,516.5449905395508,9.999999747378752e-06
126,381.8434143066406,305.3496265411377,0.9203594923019409,418.63861083984375,242.90267944335938,0.8618059158325195,321.42242431640625,256.8863010406494,0.8214825987815857,455.2069854736328,236.00619792938232,0.0010000000474974513,241.6158676147461,284.51125144958496,0.8161411285400391,561.8642425537109,453.29795837402344,0.0010000000474974513,161.3541030883789,515.1028633117676,0.0010000000474974513,654.8102569580078,571.644344329834,3.423020461923443e-05,161.3541030883789,515.1028633117676,9.999999747378752e-06,654.8102569580078,571.644344329834,9.999999747378752e-06,161.3541030883789,515.1028633117676,9.999999747378752e-06,561.8642425537109,453.29795837402344,9.999999747378752e-06,161.3541030883789,515.1028633117676,9.999999747378752e-06,561.8642425537109,453.29795837402344,9.999999747378752e-06,161.3541030883789,515.1028633117676,9.999999747378752e-06,561.8642425537109,453.29795837402344,9.999999747378752e-06,161.3541030883789,515.1028633117676,9.999999747378752e-06
